rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,year,lcia_method,impact,impact_unit,process,absolute_lca,contrib_absolute_lca,contrib_lca_ratio,absolute_lca_per_kwh,contrib_absolute_lca_per_kwh
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Other life cycle contributions,0.000110229,3.4631140606274929e-20,3.1417449678646206e-16,1.569312820761006e-16,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Transmission corona,0.000110229,-5.4111157197304576e-22,-4.9089765122884697e-18,1.569312820761006e-16,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, reservoir, alpine region",0.000110229,3.5603234029102407e-07,0.0032299335047131341,1.569312820761006e-16,4.3174645178259105e-17
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, run-of-river",0.000110229,2.1614534992832516e-06,0.01960875540269123,1.569312820761006e-16,4.992590216947116e-17
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, photovoltaic",0.000110229,1.8334373855135107e-05,0.16632985743438755,1.569312820761006e-16,8.2986984073190736e-17
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wave energy converter",0.000110229,2.5391279602335564e-06,0.023035026719225939,1.569312820761006e-16,2.6903309136265559e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wind, 1-3MW turbine, offshore",0.000110229,2.1827015012903219e-05,0.19801517761118415,1.569312820761006e-16,1.1899693466905971e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wind, 1-3MW turbine, onshore",0.000110229,1.002808284679382e-05,0.090974996115303769,1.569312820761006e-16,7.9602826348866222e-17
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"heat and power co-generation, wood chips, 6667 kW",0.000110229,4.2042472948316112e-05,0.38141027268972877,1.569312820761006e-16,5.2273446160791714e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,transmission network construction,0.000110229,2.8678799982480038e-06,0.02601747269999731,1.569312820761006e-16,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,EU electricity market imports,0.0045673700000000003,0.00063079422362279731,0.13810885118192687,6.5025204465328204e-15,6.2102697799759396e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,Other life cycle contributions,0.0045673700000000003,0,0,6.5025204465328204e-15,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,Transmission corona,0.0045673700000000003,-8.6577477492795764e-20,-1.8955652266576993e-17,6.5025204465328204e-15,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, hydro, reservoir, alpine region",0.0045673700000000003,9.2770527031793971e-06,0.0020311585667855672,6.5025204465328204e-15,1.124996647143921e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, hydro, run-of-river",0.0045673700000000003,4.6134815316604116e-05,0.010100958607821156,6.5025204465328204e-15,1.0656404254994529e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, photovoltaic",0.0045673700000000003,0.0023640827656504762,0.51760263907904902,6.5025204465328204e-15,1.0700607935783695e-14
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wave energy converter",0.0045673700000000003,0.00012329445270852738,0.026994627697893396,6.5025204465328204e-15,1.3063709895018931e-14
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.0045673700000000003,0.0007023355606115484,0.15377242496481527,6.5025204465328204e-15,3.8290228795697674e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.0045673700000000003,0.00038791130938809366,0.084931001733622113,6.5025204465328204e-15,3.0792495904986569e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"heat and power co-generation, wood chips, 6667 kW",0.0045673700000000003,0.00014932580423835718,0.032694045859730472,6.5025204465328204e-15,1.8566481851698447e-14
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,transmission network construction,0.0045673700000000003,0.00015421401576041691,0.03376429230835621,6.5025204465328204e-15,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,EU electricity market imports,0.000302095,3.8813371092412756e-05,0.12848068022447492,4.3009013081390608e-16,3.8212419058697431e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Other life cycle contributions,0.000302095,0,0,4.3009013081390608e-16,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Transmission corona,0.000302095,-6.3850829632327223e-20,-2.1136010073760647e-16,4.3009013081390608e-16,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, reservoir, alpine region",0.000302095,4.7928181257798214e-07,0.0015865267964646293,4.3009013081390608e-16,5.8120930889141767e-17
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, run-of-river",0.000302095,3.2761537141787236e-06,0.010844779669238894,4.3009013081390608e-16,7.5673980608485755e-17
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, photovoltaic",0.000302095,0.00012120876406567401,0.40122730950751917,4.3009013081390608e-16,5.4863082657516773e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wave energy converter",0.000302095,9.4719446872457402e-06,0.031354192182080937,4.3009013081390608e-16,1.003604388759589e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.000302095,5.6102204606947527e-05,0.18571047057034221,4.3009013081390608e-16,3.0586067259779423e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.000302095,4.6827247153927469e-05,0.15500834887676879,4.3009013081390608e-16,3.717161981921542e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"heat and power co-generation, wood chips, 6667 kW",0.000302095,2.3972268355279672e-05,0.079353409871992825,4.3009013081390608e-16,2.9806040958572958e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,transmission network construction,0.000302095,1.9437645117562061e-06,0.0064342823011178801,4.3009013081390608e-16,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,EU electricity market imports,0.0080632269999999992,0.00064336439109036571,0.07978993907654662,1.1479537334022209e-14,6.3340246012345952e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Other life cycle contributions,0.0080632269999999992,1.1081917964360701e-18,1.3743775245767858e-16,1.1479537334022209e-14,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Transmission corona,0.0080632269999999992,0.00022412369717548632,0.02779578166105039,1.1479537334022209e-14,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, reservoir, alpine region",0.0080632269999999992,3.0820491940064503e-05,0.0038223520111816903,1.1479537334022209e-14,3.7374960087600539e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, run-of-river",0.0080632269999999992,0.00018910585490578002,0.023452874997290794,1.1479537334022209e-14,4.3680423760725947e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, photovoltaic",0.0080632269999999992,0.0020799559786940191,0.25795577610478032,1.1479537334022209e-14,9.4145569171364959e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wave energy converter",0.0080632269999999992,8.7255797247332663e-05,0.010821448688885066,1.1479537334022209e-14,9.245219958490812e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, offshore",0.0080632269999999992,0.00050823116475631183,0.063030740019636294,1.1479537334022209e-14,2.7707960676700097e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, onshore",0.0080632269999999992,0.00043637325403201135,0.054118934519890284,1.1479537334022209e-14,3.4639414442703535e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"heat and power co-generation, wood chips, 6667 kW",0.0080632269999999992,0.0037315635925196989,0.46278786303792507,1.1479537334022209e-14,4.6396537281554732e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,transmission network construction,0.0080632269999999992,0.00013243277763892985,0.01642428988281365,1.1479537334022209e-14,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,EU electricity market imports,0.12593844600000001,0.017539603888954137,0.13927124278597289,1.7929733192638421e-13,1.7268018512678124e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Other life cycle contributions,0.12593844600000001,1.7731068802202185e-17,1.4079154829496771e-16,1.7929733192638421e-13,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Transmission corona,0.12593844600000001,-5.5409590006881818e-18,-4.3997358842177406e-17,1.7929733192638421e-13,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, reservoir, alpine region",0.12593844600000001,0.00036667290667525789,0.0029115247831091855,1.7929733192638421e-13,4.4465173473114806e-14
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, run-of-river",0.12593844600000001,0.0013535095995934299,0.010747390035235387,1.7929733192638421e-13,3.126390386296094e-14
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, photovoltaic",0.12593844600000001,0.039526729749154367,0.31385753123517474,1.7929733192638421e-13,1.7891082770048246e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wave energy converter",0.12593844600000001,0.0068401419357415113,0.054313374136294418,1.7929733192638421e-13,7.2474974187381944e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, offshore",0.12593844600000001,0.030923822299839341,0.24554711672271498,1.7929733192638421e-13,1.6859179617724869e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, onshore",0.12593844600000001,0.01798356213685914,0.14279644308823009,1.7929733192638421e-13,1.4275395070119075e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"heat and power co-generation, wood chips, 6667 kW",0.12593844600000001,0.0051095612446740079,0.04057189370650173,1.7929733192638421e-13,6.3529923076825866e-13
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,transmission network construction,0.12593844600000001,0.0062948422385088049,0.049983483506766506,1.7929733192638421e-13,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,EU electricity market imports,0.0019604100000000001,0.00026385569479948413,0.13459209797924113,2.7910159326704402e-15,2.5977006681470551e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Other life cycle contributions,0.0019604100000000001,-2.7704800769887463e-19,-1.413214621935588e-16,2.7910159326704402e-15,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Transmission corona,0.0019604100000000001,0.00016802315626061469,0.085708171382830475,2.7910159326704402e-15,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, reservoir, alpine region",0.0019604100000000001,5.1520301926866915e-06,0.0026280370905507988,2.7910159326704402e-15,6.2476900912054214e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, run-of-river",0.0019604100000000001,1.8584589730109497e-05,0.00947995048490341,2.7910159326704402e-15,4.2927416687326353e-16
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, photovoltaic",0.0019604100000000001,0.00057392557184164845,0.29275792912791121,2.7910159326704402e-15,2.5977731620169073e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wave energy converter",0.0019604100000000001,9.1902428330368816e-05,0.04687918768541724,2.7910159326704402e-15,9.7375533976310728e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, offshore",0.0019604100000000001,0.00042219139870133533,0.21535872531834427,2.7910159326704402e-15,2.3017203608462547e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, wind, 1-3MW turbine, onshore",0.0019604100000000001,0.00024739972427324748,0.12619795056811967,2.7910159326704402e-15,1.9638645793707228e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"heat and power co-generation, wood chips, 6667 kW",0.0019604100000000001,7.9035921088375742e-05,0.040316016082541782,2.7910159326704402e-15,9.826959109627376e-15
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,transmission network construction,0.0019604100000000001,9.033948478212913e-05,0.04608193428013993,2.7910159326704402e-15,
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,EU electricity market imports,0.57472761999999999,0.12200378742659321,0.21228105833262931,8.1823408342814909e-13,1.2011466592340998e-12
reference,m0,SSP2,remind,SSP2-PkBudg650,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, freshwater use, global",FWU,km3 yr-1,Other life cycle contributions,0.57472761999999999,0,0,8.1823408342814909e-13,
