rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,lcia_method,impact,impact_unit,year,value
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2039,5343427835
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2040,4180603191
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2041,4204666858
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2042,4227822737
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2043,4250070828
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2044,4271411131
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2045,4291843646
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2046,4311368373
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2047,4329985312
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2048,4347694463
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2049,4364495826
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2050,4380389401
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2051,4342856302
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2052,4305323203
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2053,4267790104
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2054,4230257006
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2055,4192723907
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2056,4155190808
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2057,4117657709
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2058,4080124611
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2059,4042591512
reference,n03,SSP2,remind-eu,SSP2-PkBudg650,1.5-1.7,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,2060,4005058413
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2026,0.000150602
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2027,0.000142264
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2028,0.000133816
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2029,0.000125259
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2030,0.000116592
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2031,0.000116807
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2032,0.000116972
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2033,0.000117086
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2034,0.00011715
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2035,0.000117165
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2036,0.000117129
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2037,0.000117043
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2038,0.000116907
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2039,0.000116721
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2040,0.000116484
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2041,0.000117668
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2042,0.000118816
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2043,0.000119929
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2044,0.000121005
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2045,0.000122046
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2046,0.000123051
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2047,0.000124021
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2048,0.000124954
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2049,0.000125852
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2050,0.000126714
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2051,0.000125648
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2052,0.000124581
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2053,0.000123512
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2054,0.000122443
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2055,0.000121371
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2056,0.000120299
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2057,0.000119225
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2058,0.000118149
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2059,0.000117072
reference,m0,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2060,0.000115994
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2026,0.000149536
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2027,0.000141093
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2028,0.000132539
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2029,0.000123874
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2030,0.000115097
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2031,0.000115831
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2032,0.000116551
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2033,0.000117255
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2034,0.000117944
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2035,0.000118618
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2036,0.000119276
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2037,0.00011992
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2038,0.000120548
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2039,0.000121161
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2040,0.000121759
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2041,0.000122772
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2042,0.000123767
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2043,0.000124744
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2044,0.000125703
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2045,0.000126644
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2046,0.000127568
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2047,0.000128473
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2048,0.00012936
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2049,0.00013023
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2050,0.000131081
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2051,0.000130339
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2052,0.000129596
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2053,0.000128853
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2054,0.00012811
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2055,0.000127368
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2056,0.000126625
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2057,0.000125882
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2058,0.000125139
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2059,0.000124397
reference,n03,SSP2,remind-eu,SSP2-NDC,2.0-2.5,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2060,0.000123654
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2026,0.000150644
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2027,0.000142349
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2028,0.000133945
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2029,0.000125431
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2030,0.000116809
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2031,0.000116912
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2032,0.000116961
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2033,0.000116957
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2034,0.000116899
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2035,0.000116788
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2036,0.000116623
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2037,0.000116404
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2038,0.000116131
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2039,0.000115805
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2040,0.000115425
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2041,0.000116577
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2042,0.000117692
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2043,0.000118771
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2044,0.000119814
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2045,0.000120821
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2046,0.000121791
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2047,0.000122725
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2048,0.000123623
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2049,0.000124485
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2050,0.00012531
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2051,0.000124229
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2052,0.000123146
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2053,0.000122062
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2054,0.000120977
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2055,0.00011989
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2056,0.000118801
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2057,0.000117712
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2058,0.00011662
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2059,0.000115528
reference,m0,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2060,0.000114434
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2026,0.000149581
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2027,0.000141185
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2028,0.000132678
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2029,0.000124061
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2030,0.000115332
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2031,0.00011592
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2032,0.000116489
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2033,0.00011704
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2034,0.000117572
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2035,0.000118085
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2036,0.000118579
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2037,0.000119055
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2038,0.000119512
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2039,0.00011995
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2040,0.00012037
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2041,0.000121347
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2042,0.000122305
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2043,0.000123245
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2044,0.000124166
reference,n03,SSP2,remind-eu,SSP2-NPi,3.0-3.2,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,2045,0.000125069
