country,sector,year,summary_level,fu_ratio,ratio_label,row_count,ratio_count,num_zero_den_positive_count,mean,p5,p25,p50,p75,p95
IE,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.051551483576040634,0.006608451740807244,0.016542935410785182,0.038286542141075935,0.07086285402138022,0.12243506556534339
IE,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
IN,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4938029640894417,0.0005700959247589693,0.0008137137920375034,0.2679633506421728,1.0451752596786332,1.142227087398529
IN,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.0007536310903063057,0.0005170284592552589,0.0006662611277567114,0.0007811269086860826,0.0008806253574266309,0.0009317390635337917
IN,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.9868522970885771,0.6400844866815736,0.971295227789278,1.0713478048280147,1.1254788833540514,1.1529956704887865
IT,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.013519587180014126,0.0002674097170284597,0.00129308567533456,0.004846209137952095,0.015573175833480193,0.050466270290614984
IT,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.025371362133268852,0.0055662594950156,0.008028771073363371,0.019514812275813816,0.04371227453708203,0.05134355870928119
IT,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0016678122267593982,0.00020182737328885097,0.0004880757393998802,0.0011470415367850076,0.0023496398919982363,0.004073302099947188
JP,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.0033894130294395315,3.9870111239459905e-08,2.5879579861584575e-07,0.0011290456223380923,0.006007574732623259,0.010924983099558864
JP,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.0066207196805137996,0.001480291380976006,0.002709080336099042,0.007149712081600024,0.009626327146929872,0.011748011430783458
JP,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.00015810637836526377,3.254079524172467e-08,7.071065988624873e-08,2.1594732702283274e-07,3.2150395590696144e-07,0.0007109327468897231
KR,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.010975037273408511,1.6154599560580023e-07,5.80220912747739e-07,0.001156438942655305,0.012792229181554149,0.0450742637681755
KR,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.021934774746385232,0.002593512672658647,0.005402501993441398,0.015086652950494576,0.020636531132775734,0.061152523159686445
KR,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,1.5299800431799015e-05,1.2812037987533408e-07,2.672817695480717e-07,5.315052153610889e-07,8.124942628115423e-07,6.738104145705922e-05
LT,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1773388782360336,0.00010752239326464546,0.0011561508512056124,0.1310208803026957,0.3125939788811095,0.4631301833385363
LT,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.30870575898916763,0.10438683277408962,0.2126668465594947,0.3273874976039639,0.4056849401407486,0.4906024776723779
LT,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.045971997482899596,8.888010909489743e-05,0.0002007129035521563,0.0009028986193540158,0.0021742102436147753,0.2041484447432623
LU,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.650204562913794,0.17369077415541528,0.37878803287018886,0.7857229250544894,0.9076289713410607,0.9779416769189204
LU,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.650204562913794,0.17369077415541528,0.37878803287018886,0.7857229250544894,0.9076289713410607,0.9779416769189204
LU,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
LV,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.23799541733958485,7.826470457978743e-06,7.950667738729615e-05,0.198169815071899,0.38176334734290257,0.6690701682721161
LV,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.34062087212841113,0.17971148250601,0.2590638831264853,0.35620057700541535,0.3824799177968662,0.5098192349499543
LV,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.13536996255075867,6.224010789227871e-06,1.3768254321708178e-05,6.113196405936995e-05,0.00010337612836410477,0.6090091905877649
MT,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.34719431309247734,0.0921832163667727,0.1953324175737401,0.3205163250658445,0.44663571365810767,0.6682767258179917
MT,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.34719431309247734,0.0921832163667727,0.1953324175737401,0.3205163250658445,0.44663571365810767,0.6682767258179917
MT,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
MX,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.5680498326393374,0.25458955371997444,0.3618254340848933,0.4248117891411056,0.5454816093573256,1.3060121683704993
MX,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.33613194556590287,0.25219561472874286,0.27965318754989016,0.35590741058296066,0.3852911608614783,0.40187659569678713
MX,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.799967719712772,0.44601970901779536,0.4685169497919301,0.571617685722933,0.6332671670505363,1.7524249851179456
NL,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3712442731586501,0.008639143082214123,0.060141903127164005,0.2743147562755498,0.5232181031017039,1.0941072501891997
NL,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.40935423744432,0.0811352487586155,0.17910940435510753,0.42364178374875977,0.5371488374169934,0.7892045775192038
NL,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.33313430887298057,0.006367256522714495,0.020159116215226987,0.13104711354707824,0.31935681768409063,1.1135048783345618
NO,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.14851587507365926,0.0249116911736416,0.06130699446849333,0.15680932308520334,0.22289257703676452,0.2709991553882493
NO,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.14851587507365926,0.0249116911736416,0.06130699446849333,0.15680932308520334,0.22289257703676452,0.2709991553882493
NO,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
PL,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.03895967508213132,0.0022234090967509145,0.007716320737477181,0.02479602902805225,0.03693757148905025,0.12786594530341103
PL,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.025685104992357655,0.007591776154810355,0.014757976300541093,0.029065450314496852,0.03491867332101636,0.04096373786284779
PL,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.05223424517190498,0.001999414951130943,0.003978822507181741,0.017256207245823753,0.03873615184223174,0.18444579696937147
PT,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.8085243945717822,0.5617093670650553,0.7555437583135085,0.8615069108034872,0.8954492206927902,0.9708970265663632
PT,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.8085243945717822,0.5617093670650553,0.7555437583135085,0.8615069108034872,0.8954492206927902,0.9708970265663632
PT,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
RO,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1800803211839456,0.03445923865931073,0.06942015365547248,0.1773862908427553,0.25499230143083873,0.3523371044956878
RO,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.201757567541103,0.07344765676245144,0.16230752762194148,0.243603730212894,0.2616367398277822,0.26762753362431996
RO,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.15840307482678825,0.024573661606666367,0.05577539190779996,0.1216571862809929,0.1820416274413241,0.3877621115533063
RU,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.11576823168323276,0.016776254272724767,0.036306112096788294,0.06969307256495676,0.16793962453331426,0.3301319386409302
RU,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11203504670909854,0.028559412607950467,0.045361746453701286,0.06672115160163687,0.07835636464206397,0.3152782133172397
RU,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.11950141665736697,0.015285743464426502,0.030972125918334946,0.11664056658269367,0.17096149170481464,0.2517675587318159
SE,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.11416177970931614,0.01899822622549179,0.04168456679657488,0.11366597196758116,0.17504151136634463,0.21763542972897315
SE,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11416177970931614,0.01899822622549179,0.04168456679657488,0.11366597196758116,0.17504151136634463,0.21763542972897315
SE,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
SI,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.9418566155831303,0.8868194201890646,0.9290789378263281,0.956404495563095,0.9674828228588432,0.9713555979879628
SI,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.9418566155831303,0.8868194201890646,0.9290789378263281,0.956404495563095,0.9674828228588432,0.9713555979879628
SI,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
SK,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4120150171726172,0.04226003505494118,0.10055862412481963,0.39383398005832876,0.7327386704861991,0.7754810573102514
SK,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.7069511387625598,0.5812081728164167,0.6779559212657765,0.7362365219512939,0.758125876482032,0.7837414775067203
SK,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.11707889558267448,0.032691402781490776,0.05999910320458113,0.09042490355753781,0.18313483033679462,0.22657861749583305
TR,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.10611442122677073,0.02739265481062643,0.0440052016510287,0.05342588891032344,0.15763926882288562,0.2598984300914137
TR,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.04214974535734118,0.020267891941831123,0.039585239090683844,0.04681815282920622,0.05223948517169845,0.0535683010238754
TR,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.17007909709620025,0.06444718141527708,0.13363659717555537,0.1606531600643264,0.2061686502678827,0.2869432371469512
TW,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.08137117037976939,0.007725402565580328,0.024530187988902694,0.06311183484429798,0.14883296605168272,0.172510872045954
TW,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.08708471275999129,0.025736109814657956,0.03461758801577054,0.08281309457200163,0.1389676975006163,0.153806296927043
TW,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0756576279995475,0.006713781959162365,0.01273310666186194,0.04752004221094035,0.13098385344480945,0.18249418805492343
US,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4271438897429068,0.01151577302826575,0.04730832673646005,0.16924586160114083,0.6430342901008375,1.4505225156249206
US,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.09726648659792686,0.005775505710735389,0.02118689380771673,0.06331548282071511,0.18378445442734076,0.2214080551990629
US,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.7570212928878868,0.07309933545897505,0.23683457341130046,0.721329550878202,1.25358863054998,1.4983298705377592
WA,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1435301957004362,0.028324141743446354,0.03808461577531907,0.09693498913439211,0.1866686756244942,0.38383628417161786
WA,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.03573924235607382,0.027408851969022582,0.030498971252012307,0.03635796244781378,0.04087127489686397,0.043419951678276024
WA,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2513211490447986,0.15548388078588019,0.17565907413833068,0.1890434093618505,0.20244432506769608,0.5028417128562033
WE,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.09163797451771154,0.024339201664491977,0.03647199530379548,0.045195348053291555,0.08447924456749076,0.28081012255102866
WE,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.0681380574398616,0.03129996918615986,0.039744196732205646,0.04258772622480606,0.04610667677562263,0.16840169302572472
WE,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.11513789159556147,0.023742890133908304,0.03101760136878785,0.052355761735561605,0.14075348394832377,0.318781843143222
WF,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.9583240661170801,0.11868931163557811,0.1916826888637646,0.7434380687762492,1.7859128437523208,2.081603785789392
WF,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.16726070504417445,0.09370170665752367,0.16229980240813902,0.18801747668403532,0.19719924154745005,0.19995171393949407
WF,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,1.7493874271899859,1.300372259540439,1.438302802276826,1.8471678570377423,2.0208257006424133,2.110756327657638
WL,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.4271248407479935,0.11093539290994604,0.12171589416575064,0.3206725557549878,0.7449365527657646,0.875855059633421
WL,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.122593489561743,0.10935303923115047,0.11498495540358794,0.12114827988714494,0.13125648824244462,0.1368170414976689
WL,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.7316561919342441,0.5308101818536576,0.6414858394296443,0.7606079799136671,0.8511211259688319,0.8791953950188449
WM,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.41612781823056694,0.03516226417086882,0.07101543895693688,0.2660795090263177,0.8001945012127236,1.0211672620775563
WM,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.06146356204440947,0.03216446494512833,0.04676783228665924,0.07004177267735734,0.07412472809684896,0.08211112254212524
WM,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.7707920744167244,0.4547932235011195,0.5500685094181981,0.829026147646994,0.9860667083148903,1.0224837939639213
ZA,Cultivation of plant-based fibers,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.14124600004031682,0.022845231186919848,0.05064553971843696,0.09832518865524971,0.18394206120942083,0.36466093438940866
ZA,Cultivation of plant-based fibers,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.04863571543102891,0.02228914165868564,0.0262013221232342,0.04501942383066575,0.0679354823171538,0.08129104701824243
ZA,Cultivation of plant-based fibers,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.23385628464960476,0.1176595092995034,0.1402719944420882,0.20887915100653703,0.30501989232518817,0.3941401709379072
AT,"Cultivation of sugar cane, sugar beet",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2313025108407716,0.000532856949370674,0.0029789717631863045,0.1863998740126866,0.4548472922762947,0.5780003045865818
AT,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.04264865786714697,0.00044154167933405607,0.0009270898635907273,0.0025522711391529054,0.0036402509126954694,0.1854548752096248
AT,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.4199563638143963,0.16241842030819273,0.30929270524636787,0.4806502462890072,0.5453168716155294,0.5968868782781507
AU,"Cultivation of sugar cane, sugar beet",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.15859240905371824,0.0007221350827138123,0.004019817931535918,0.029565959020337262,0.28595066414215525,0.5266856342031662
AU,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.008316454089664495,0.0006904332732990121,0.00102016198663947,0.0032704068063738926,0.015206975389942298,0.022100043938367165
AU,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.308868364017772,0.036703227985021,0.08204489642209847,0.36111507080743266,0.5141551062397627,0.5344368257117074
BE,"Cultivation of sugar cane, sugar beet",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1475294800971928,0.001964439582624429,0.01772716697478931,0.0385631725585346,0.2668645462131081,0.45726945629442123
BE,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.017379731719604264,0.0015589544198317548,0.0042738014300476275,0.014943845896442936,0.023582411555881637,0.04064454278191784
BE,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2776792284747814,0.049195152564593725,0.1343209847013851,0.3065652335548009,0.42629177063955526,0.4689600995306944
BG,"Cultivation of sugar cane, sugar beet",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.23185326098764122,0.017750059065901977,0.06730574247887425,0.13936873889175985,0.4270862165591638,0.5513691403979896
BG,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.05485702290716415,0.010557200953972133,0.03517353839151685,0.06322919994080857,0.07562176827152407,0.08866846442196258
BG,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.40884949906811835,0.21002261755004573,0.31568843138247776,0.4359696031316823,0.4908100626962183,0.5835032618837264
BR,"Cultivation of sugar cane, sugar beet",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.17498565936569407,0.042940863703378046,0.08077738792535155,0.11506845366980653,0.20173526449994109,0.45794562391158833
BR,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.06920542502454251,0.026959284132138342,0.06806550397618219,0.07769236419157302,0.08445492758273493,0.09214374921552299
BR,"Cultivation of sugar cane, sugar beet",2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.2807658937068456,0.14388812245508611,0.17608004683342654,0.206343336985158,0.22368152444913125,0.612316791887996
CA,"Cultivation of sugar cane, sugar beet",2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.19435168353632684,0.016560324166651243,0.053560755791038625,0.07477973962763354,0.31740933714541764,0.5785406875729987
